2020, 3, 17, 2, 17, 14
-1.0414777221679687, 0.02633621826171875, -12.018892333984374, -2.8931297709923665, 1.183206106870229, -0.4198473282442748, 2020, 3, 17, 2, 17, 14
-0.74699091796875, 0.023942016601562498, -12.052411157226562, -3.267175572519084, 1.2748091603053435, -1.083969465648855, 2020, 3, 17, 2, 17, 14
-0.7613561279296874, -0.01915361328125, -12.00213292236328, -3.16793893129771, 1.1068702290076335, -0.8091603053435115, 2020, 3, 17, 2, 17, 14
-0.928950244140625, -0.11731588134765625, -11.990161914062499, -2.8473282442748094, 1.1374045801526718, -0.11450381679389313, 2020, 3, 17, 2, 17, 14
-0.9504980590820312, -0.040701428222656245, -11.927912670898436, -2.6030534351145036, 1.0534351145038168, -0.40458015267175573, 2020, 3, 17, 2, 17, 14
-0.7661445312499999, 0.062249243164062495, -12.12423720703125, -2.7557251908396947, 1.4732824427480915, -0.6259541984732825, 2020, 3, 17, 2, 17, 14
-1.0031704956054688, 0.10295067138671875, -12.095506787109374, -2.7557251908396947, 1.0763358778625953, -0.2900763358778626, 2020, 3, 17, 2, 17, 14
-0.8690952026367187, 0.00718260498046875, -12.011709729003906, -2.83206106870229, 1.1297709923664123, -1.0, 2020, 3, 17, 2, 17, 14
-1.0654197387695312, -0.023942016601562498, -12.11705460205078, -2.7022900763358777, 0.7786259541984732, -1.1526717557251909, 2020, 3, 17, 2, 17, 14
-1.0031704956054688, -0.0430956298828125, -11.980585107421874, -2.8091603053435112, 1.2748091603053435, -1.6870229007633588, 2020, 3, 17, 2, 17, 14
-1.024718310546875, -0.05746083984375, -12.148179223632813, -2.3435114503816794, 1.015267175572519, -1.5114503816793894, 2020, 3, 17, 2, 17, 14
-0.9552864624023437, -0.047884033203124995, -12.023680737304687, -2.0763358778625953, 0.9541984732824428, -1.633587786259542, 2020, 3, 17, 2, 17, 14
-0.8690952026367187, -0.05746083984375, -12.105083593749999, -2.2442748091603053, 1.3969465648854962, -2.2061068702290076, 2020, 3, 17, 2, 17, 14
-0.7924807495117187, -0.016759411621093748, -12.018892333984374, -1.7099236641221374, 0.7099236641221374, -1.4961832061068703, 2020, 3, 17, 2, 17, 14
-1.0702081420898437, -0.076614453125, -11.954248889160155, -1.786259541984733, 1.0763358778625953, -2.5114503816793894, 2020, 3, 17, 2, 17, 14
-0.7972691528320313, -0.09576806640624999, -11.968614099121092, -2.404580152671756, 0.6793893129770993, -2.717557251908397, 2020, 3, 17, 2, 17, 14
-0.7158662963867187, -0.0718260498046875, -12.071564770507813, -2.068702290076336, 1.1908396946564885, -2.3969465648854964, 2020, 3, 17, 2, 17, 14
-0.7350199096679687, -0.047884033203124995, -12.16254443359375, -1.8702290076335877, 0.5954198473282443, -1.4885496183206106, 2020, 3, 17, 2, 17, 14
-0.833182177734375, 0.03591302490234375, -12.026074938964843, -2.236641221374046, 1.2213740458015268, -2.519083969465649, 2020, 3, 17, 2, 17, 14
-1.1228805786132812, -0.1484405029296875, -12.066776367187499, -2.7709923664122136, 0.9312977099236641, -1.4198473282442747, 2020, 3, 17, 2, 17, 14
-1.1061211669921875, -0.16041151123046873, -12.105083593749999, -2.045801526717557, 1.2671755725190839, -0.5877862595419847, 2020, 3, 17, 2, 17, 14
-1.139639990234375, -0.009576806640625, -12.105083593749999, -2.6717557251908395, 0.8702290076335878, -1.0916030534351144, 2020, 3, 17, 2, 17, 14
-0.8786720092773437, -0.062249243164062495, -12.018892333984374, -3.236641221374046, 1.1755725190839694, -1.5725190839694656, 2020, 3, 17, 2, 17, 14
-0.6200982299804687, -0.033518823242187495, -12.004527124023436, -2.7786259541984735, 0.9541984732824428, -0.183206106870229, 2020, 3, 17, 2, 17, 14
-0.7781155395507812, -0.0718260498046875, -12.12423720703125, -2.4198473282442747, 0.8549618320610687, 0.22900763358778625, 2020, 3, 17, 2, 17, 14
-0.7876923461914062, 0.02633621826171875, -11.966219897460936, -3.236641221374046, 1.0763358778625953, -1.2595419847328244, 2020, 3, 17, 2, 17, 14
-0.6847416748046875, -0.02633621826171875, -11.93270107421875, -2.9618320610687023, 1.0610687022900764, -0.5190839694656488, 2020, 3, 17, 2, 17, 14
-0.842758984375, -0.011971008300781249, -12.011709729003906, -2.7938931297709924, 1.4732824427480915, 0.33587786259541985, 2020, 3, 17, 2, 17, 14
-0.8978256225585937, -0.18914193115234373, -12.150573425292968, -2.8931297709923665, 1.0763358778625953, -0.3969465648854962, 2020, 3, 17, 2, 17, 14
-1.1061211669921875, -0.055066638183593745, -12.069170568847655, -3.068702290076336, 1.4427480916030535, -1.1221374045801527, 2020, 3, 17, 2, 17, 14
-0.9864110839843749, -0.06464344482421874, -12.081141577148436, -2.816793893129771, 1.015267175572519, 0.24427480916030533, 2020, 3, 17, 2, 17, 14
-0.7876923461914062, 0.028730419921875, -12.076353173828124, -2.519083969465649, 0.9465648854961832, -1.9389312977099236, 2020, 3, 17, 2, 17, 14
-0.8954314208984374, 0.05746083984375, -12.04762275390625, -2.9389312977099236, 1.297709923664122, -1.1450381679389312, 2020, 3, 17, 2, 17, 14
