13321.00,030420,
4,160,190,48,245,168,254,224,255,178,0,90,255,131,
4,148,190,80,246,0,254,224,255,183,0,90,255,106,
4,152,189,244,245,148,254,224,255,178,0,80,255,122,
4,152,189,244,245,148,254,224,255,178,0,80,255,122,
4,164,190,112,245,252,254,224,255,197,0,56,255,131,
4,96,190,12,245,200,254,192,255,179,0,42,255,151,
4,72,190,20,245,232,255,0,255,153,0,53,255,162,
4,72,190,20,245,232,255,0,255,153,0,53,255,162,
4,64,190,128,246,88,254,192,255,152,0,58,255,173,
4,120,190,124,245,128,255,0,255,163,0,79,255,160,
4,132,190,144,245,164,254,224,255,148,0,92,255,155,
4,132,190,144,245,164,254,224,255,148,0,92,255,155,
4,84,190,124,245,128,255,0,255,158,0,86,255,159,
4,40,190,32,246,160,254,224,255,182,0,73,255,142,
4,24,190,16,246,60,254,224,255,172,0,88,255,129,
4,24,190,16,246,60,254,224,255,172,0,88,255,129,
4,28,190,48,245,160,254,224,255,163,0,108,255,153,
4,0,190,44,246,24,254,224,255,171,0,74,255,145,
3,236,190,56,246,136,254,224,255,177,0,66,255,144,
3,236,190,56,246,136,254,224,255,177,0,66,255,144,
4,68,189,244,245,184,254,224,255,168,0,72,255,129,
4,32,190,64,245,88,255,0,255,168,0,79,255,137,
4,32,190,64,245,88,255,0,255,168,0,79,255,137,
4,108,190,52,245,160,254,224,255,177,0,56,255,147,
4,112,190,112,246,52,254,224,255,179,0,68,255,132,
4,84,190,180,246,156,254,224,255,190,0,75,255,111,
4,84,190,180,246,156,254,224,255,190,0,75,255,111,
4,160,190,40,245,200,254,224,255,181,0,67,255,125,
4,84,190,36,245,68,254,224,255,176,0,75,255,140,
4,100,190,24,245,164,254,224,255,188,0,85,255,143,
4,100,190,24,245,164,254,224,255,188,0,85,255,143,
4,76,190,36,245,108,254,224,255,187,0,64,255,159,
4,64,190,92,245,180,254,224,255,172,0,68,255,142,
4,64,190,76,245,236,254,224,255,173,0,71,255,125,
4,64,190,76,245,236,254,224,255,173,0,71,255,125,
3,232,190,64,246,36,255,0,255,172,0,81,255,152,
4,32,190,56,245,192,254,224,255,183,0,97,255,157,
4,84,190,8,245,148,254,192,255,174,0,80,255,163,
4,84,190,8,245,148,254,192,255,174,0,80,255,163,
4,76,189,244,245,148,254,224,255,154,0,67,255,138,
4,60,189,244,245,72,254,224,255,145,0,64,255,132,
4,60,189,244,245,72,254,224,255,145,0,64,255,132,
4,92,190,36,245,224,254,192,255,135,0,51,255,137,
4,12,190,52,246,56,254,224,255,167,0,69,255,143,
4,68,190,32,246,96,254,224,255,177,0,70,255,151,
4,68,190,32,246,96,254,224,255,177,0,70,255,151,
4,12,190,8,246,56,254,224,255,176,0,56,255,141,
4,72,189,228,245,140,254,192,255,181,0,50,255,119,
4,72,189,228,245,140,254,192,255,181,0,50,255,119,
4,88,190,40,245,116,254,224,255,169,0,70,255,143,
4,88,190,40,245,116,254,224,255,169,0,70,255,143,
4,0,190,120,245,232,254,224,255,169,0,68,255,139,
4,0,190,120,245,232,254,224,255,169,0,68,255,139,
3,204,190,64,245,224,254,224,255,173,0,57,255,120,
3,204,190,64,245,224,254,224,255,173,0,57,255,120,
3,232,190,84,246,28,254,192,255,192,0,66,255,138,
3,232,190,84,246,28,254,192,255,192,0,66,255,138,
4,28,190,16,246,52,254,224,255,199,0,73,255,139,
4,28,190,16,246,52,254,224,255,199,0,73,255,139,
4,28,190,16,246,52,254,224,255,199,0,73,255,139,
4,60,190,0,246,136,254,224,255,189,0,71,255,158,
4,60,190,0,246,136,254,224,255,189,0,71,255,158,
4,36,190,80,246,136,255,0,255,172,0,87,255,150,
4,36,190,80,246,136,255,0,255,172,0,87,255,150,
4,32,190,88,246,72,254,224,255,163,0,78,255,144,
4,32,190,88,246,72,254,224,255,163,0,78,255,144,
4,108,190,100,246,44,254,224,255,179,0,52,255,149,
4,108,190,100,246,44,254,224,255,179,0,52,255,149,
4,36,190,32,245,164,254,224,255,167,0,54,255,140,
4,36,190,32,245,164,254,224,255,167,0,54,255,140,
4,8,190,4,245,172,254,224,255,158,0,70,255,128,
4,8,190,4,245,172,254,224,255,158,0,70,255,128,
3,216,190,64,245,164,254,224,255,168,0,78,255,151,
3,216,190,64,245,164,254,224,255,168,0,78,255,151,
3,216,190,64,245,164,254,224,255,168,0,78,255,151,
4,48,190,96,246,0,255,0,255,170,0,68,255,174,
4,48,190,96,246,0,255,0,255,170,0,68,255,174,
4,88,190,16,245,136,254,224,255,171,0,62,255,141,
4,88,190,16,245,136,254,224,255,171,0,62,255,141,
4,76,189,224,245,196,254,224,255,169,0,62,255,134,
4,76,189,224,245,196,254,224,255,169,0,62,255,134,
3,220,189,240,245,196,254,224,255,171,0,66,255,146,
3,220,189,240,245,196,254,224,255,171,0,66,255,146,
4,56,189,252,245,184,254,224,255,164,0,72,255,130,
4,56,189,252,245,184,254,224,255,164,0,72,255,130,
4,64,189,192,245,128,254,224,255,147,0,64,255,126,
4,64,189,192,245,128,254,224,255,147,0,64,255,126,
4,64,189,192,245,128,254,224,255,147,0,64,255,126,
3,228,190,28,245,164,254,224,255,173,0,55,255,155,
3,228,190,28,245,164,254,224,255,173,0,55,255,155,
3,244,190,104,245,128,254,224,255,197,0,77,255,166,
3,244,190,104,245,128,254,224,255,197,0,77,255,166,
