13244.00,030420,
4,16,190,80,246,128,254,192,255,166,0,78,255,151,
4,128,190,72,245,212,254,160,255,167,0,50,255,142,
4,192,190,116,245,152,254,192,255,171,0,58,255,163,
4,192,190,116,245,152,254,192,255,171,0,58,255,163,
4,164,190,108,246,56,254,160,255,163,0,81,255,197,
4,180,190,24,246,4,254,160,255,165,0,66,255,179,
4,156,190,44,246,4,254,160,255,176,0,52,255,151,
4,156,190,44,246,4,254,160,255,176,0,52,255,151,
4,60,190,0,245,212,254,192,255,188,0,75,255,153,
4,36,190,20,246,32,254,192,255,196,0,80,255,155,
4,140,190,48,245,252,254,192,255,169,0,92,255,162,
4,140,190,48,245,252,254,192,255,169,0,92,255,162,
4,84,189,208,245,208,254,224,255,169,0,83,255,148,
4,124,190,28,245,220,254,192,255,172,0,80,255,122,
4,100,190,8,245,224,254,160,255,168,0,68,255,143,
4,100,190,8,245,224,254,160,255,168,0,68,255,143,
4,100,189,240,245,96,254,192,255,174,0,61,255,131,
4,156,190,76,245,172,254,160,255,173,0,49,255,114,
4,156,190,76,245,172,254,160,255,173,0,49,255,114,
4,200,190,44,246,60,254,192,255,173,0,31,255,135,
4,96,190,56,245,248,254,192,255,173,0,51,255,162,
4,76,190,76,245,248,254,224,255,160,0,59,255,148,
4,76,190,76,245,248,254,224,255,160,0,59,255,148,
4,92,190,52,246,140,254,192,255,153,0,77,255,139,
4,144,190,60,246,64,254,160,255,167,0,64,255,145,
4,124,190,24,246,68,254,192,255,168,0,67,255,155,
4,124,190,24,246,68,254,192,255,168,0,67,255,155,
4,44,189,216,246,76,254,192,255,174,0,51,255,156,
4,116,190,132,246,96,254,192,255,183,0,55,255,160,
4,48,190,112,246,80,254,192,255,184,0,69,255,158,
4,48,190,112,246,80,254,192,255,184,0,69,255,158,
4,64,190,52,246,20,254,192,255,173,0,91,255,154,
4,64,190,36,245,240,254,192,255,172,0,89,255,143,
4,152,189,224,246,80,254,192,255,169,0,70,255,135,
4,152,189,224,246,80,254,192,255,169,0,70,255,135,
4,40,190,28,245,188,254,224,255,176,0,67,255,174,
4,52,190,64,245,216,254,192,255,178,0,83,255,166,
4,52,190,64,245,216,254,192,255,178,0,83,255,166,
4,24,190,148,246,164,254,224,255,175,0,85,255,145,
4,92,189,236,246,32,254,192,255,166,0,77,255,155,
4,132,189,192,245,192,254,192,255,163,0,53,255,148,
4,132,189,192,245,192,254,192,255,163,0,53,255,148,
4,152,190,76,245,204,254,224,255,190,0,36,255,135,
4,132,190,64,245,232,254,192,255,193,0,34,255,123,
4,56,190,76,245,248,254,192,255,193,0,62,255,116,
4,56,190,76,245,248,254,192,255,193,0,62,255,116,
4,68,190,64,246,28,254,192,255,176,0,69,255,147,
4,108,190,12,246,8,254,192,255,169,0,80,255,186,
4,72,190,24,246,32,254,192,255,164,0,78,255,178,
4,72,190,24,246,32,254,192,255,164,0,78,255,178,
4,140,190,60,246,48,254,192,255,173,0,69,255,141,
4,112,190,84,245,212,254,192,255,181,0,75,255,133,
4,44,189,220,246,24,254,160,255,174,0,83,255,145,
4,44,189,220,246,24,254,160,255,174,0,83,255,145,
4,76,189,248,246,32,254,192,255,163,0,65,255,135,
4,108,190,64,245,220,254,192,255,173,0,64,255,145,
